"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","fct","W","Y"
-1.02600444830724,2.05850086898135,0.508792207400114,-0.0278099839182587,-0.693509176823944,1.7304749495467,1.10530977677517,-0.467239668302704,0.969487151612596,0.00451261230457885,"b",0,1.94499428778989
-0.72889122929114,0.140655531724984,-1.99632720673016,0.511525893301122,1.50826341076935,0.0358135490592385,-0.408348810733532,0.43812721051169,0.538828275113854,0.521062541339888,"c",0,-2.52842168997206
-0.625039267849257,-0.534616652198382,-0.494322917187916,-1.21675338327355,-0.0390817340298,1.06492992191758,0.66964530986992,1.27822559707972,-1.74700386193617,-0.0835166376157386,"b",0,-1.71467818623607
-1.68669331074241,-0.823516726518704,1.48433728415762,0.953601027080163,0.577906574128332,-0.56778169799989,2.06528923788075,-2.50323629842445,-1.64241220440571,0.645753486090038,"c",0,1.33404673557859
0.837787044494525,-0.263033982230645,1.12176857432144,-0.0583640451901847,0.147944852919403,-0.377441251601803,1.02663108946843,1.22948907196532,0.776559642839838,1.4535511896345,"a",0,-0.919631201286702
0.153373117836515,-0.0696018363603779,-1.39986064809992,-0.704946172078452,-0.842474252999495,-0.0891942767245945,0.638331846421192,-0.474453414432279,-0.961592144147753,-1.63097353387945,"b",0,-1.91935137162371
-1.13813693701195,1.99180191472057,-1.47609803629455,0.37431582186532,-0.160803584533244,-1.41729253214115,0.779955035238633,-0.555631344064607,0.967637176999251,-0.256965765273443,"b",1,1.63094078568469
1.25381492106993,-1.12910954273777,0.0581058397407739,-0.183167317158162,-0.529824792261762,-0.007316741874337,-1.36533951913371,0.477039442246977,-2.15070871194278,0.447796765061151,"c",0,-1.52030242320877
0.426464221476814,-1.09321743652488,-0.952976638746264,-0.151614769827921,-1.02078296437523,0.232891077088258,-0.91963558155934,0.690687616145886,2.56757029496611,-0.976446295443901,"b",1,-1.43938067222732
-0.295071482992271,-0.407966690317779,0.405770114828656,-0.114874638716652,-0.141966124478565,-1.11888027660423,2.03849386927678,1.26976273533114,-0.169523098146087,-0.535291574692432,"a",1,-2.18177107579182
0.895125661045022,0.587559463498313,-0.983938483895197,1.54720521421964,-0.887172891711821,-1.47018010762783,-0.52682880926582,0.568035925445408,0.729401480197019,-0.239628479607802,"c",0,-0.347910487007317
0.878133487533042,0.821111859737407,-1.61012301596989,-0.552909864931753,-0.0187894464521728,3.0351846758287,1.14208013538799,1.25407212188683,-1.15602494860787,1.113210707877,"c",1,-0.418379227240549
0.821581081637487,-0.907934699241847,-0.430168767896826,0.954259677245468,0.183730179476005,-0.476539832807626,0.485492824862778,0.272941045819971,1.42314937904202,0.0591502232649989,"c",0,-0.61624196345473
0.688640254100091,0.127038606349588,-1.22421063279672,0.164420107478753,0.717668905739407,0.451313004452601,-1.29757137375826,0.595424748290597,0.511069901777186,-1.71109939218609,"a",0,-2.37914529950448
0.553917653537589,-0.0428929778975765,1.0866419673221,-0.277725410828986,-0.849989231686469,-0.517409128572129,0.732456439186754,0.426076598912088,-0.418376771418897,0.655133755127115,"c",0,0.157886945549377
-0.0619117105767217,1.19520647042577,-0.334805580381143,-0.644419619223862,0.67408994182628,1.54942502255037,-0.521015837388732,-0.895169109661338,-3.12519918422871,0.0248781410962097,"b",1,3.07571964966308
-0.305962663739917,1.08919223650205,-0.0378407039000508,-0.367106009737265,0.00465431422434222,-0.375973966375061,-0.446028623417949,-0.578745136630716,-0.76231150890405,-0.224189443041778,"c",0,3.12475008396916
-0.380471001012383,-0.312280694434521,1.38059132989247,-0.275913323896434,-0.360151775736727,0.46441848670492,-0.555405845015943,0.166338016605717,-0.25782187615978,0.085847138090897,"b",0,1.41903998599742
-0.694706978920513,0.0459937666619196,1.85782124241692,1.0906215035097,1.11784189633082,0.749278152617118,1.0135102100717,-1.17233252991978,-0.93116251323886,0.0779718359572812,"a",0,-0.173802991357316
-0.207917278019599,0.652722613401543,-0.0529502178125204,-0.781372921136103,0.247223611057383,-0.536598333798958,0.760511004792329,0.516568511587231,0.470303483126366,0.712713714202625,"b",0,-1.22507762926574
-1.26539635156826,-1.65349263659697,0.333336200779982,1.64332373376438,-0.788550546713159,-0.633883148618397,0.515606075631556,0.558095866122937,-2.37093145303073,-1.85975240054972,"a",1,-1.14274911675541
2.16895596533851,-0.310270965480046,1.30909768203641,-0.170785226051006,-1.26787922827726,1.06539724788868,0.703772350408912,0.270929372226913,0.133667395622593,-0.317157607885288,"b",1,1.67659326815113
1.20796199830499,0.574872884002481,-0.17446224484665,-0.653641910106926,0.341368107491606,1.32270844365787,-1.8705803178203,0.618172710740393,-0.755026403434768,-2.26469920443996,"b",1,0.416577662992982
-1.12310858320335,-0.523232154380118,-1.04362586510721,-0.707909530538924,-0.75801220131711,0.218300623553162,-0.0426224717091766,0.593489874966404,-0.00247914646566992,-0.106880106327971,"c",0,-3.58542268850923
-0.402884835299076,-0.0599182013481885,0.994200366161547,0.188105486356753,1.80807011198893,-1.25758472345198,-0.580333760960829,-1.16048477197309,-0.801067352060978,0.0433908273761177,"a",0,-1.4800400815118
-0.466655353623219,-0.0210075354337069,-1.52463453962983,1.74803479722261,0.544792717468943,0.825264714138557,-0.765195867451319,0.00490504257020268,0.306188741120299,-0.0550923375259332,"b",0,-0.731174613863798
0.779965118336318,-0.723653214316312,-0.245253129149815,-0.224260839154788,-2.73667446003597,-0.747180398477577,-0.825692103905697,0.716705500814478,1.33046960869843,0.361370812874536,"b",1,-0.925147329689155
-0.0833690664718293,-0.994479836178391,-0.402155077823464,-0.095715548183244,-1.02254967834869,-0.164060635541832,-0.392132246106756,-0.31350125069516,0.862232228290154,-0.625598203934596,"a",0,-1.75806270915663
0.253318513994755,-0.199867234998128,-0.522744336367696,0.205072404879131,-1.24578468166768,1.36336539432535,-0.814464750576459,0.691074181524208,-1.30035121064336,0.130586097261105,"a",0,0.912657018021487
-0.028546755348703,-0.347027822807086,-2.75360875414907,0.0634116980727395,-1.01664191522471,-1.64386610115457,-1.04896881717259,0.364505076090122,0.104523767795311,-0.121270959883468,"a",0,-0.845266295229697
-0.0428704572913161,0.834095065661453,-0.586900242207328,-0.741664430606325,-1.64803947514363,0.745335943704726,-1.49800313472532,-1.58009396248025,0.288529692398676,1.52786958924635,"c",1,-0.265701475351381
1.36860228401446,1.52988221249492,1.26631293072596,0.988291199131346,0.521126785487356,0.293044763909537,1.8754449999876,0.355531345892466,0.115356966177787,-0.200202545642131,"c",1,3.31542846750579
-0.225770985659268,-0.0119223793666472,-0.468870655033282,-1.23052423256499,0.376947529960637,0.270188485333042,0.471965431682863,0.732720806148321,1.33665490943696,-0.964708029419139,"a",1,0.789135936582014
1.51647060442954,0.398671992491547,-0.619043185207939,-0.980080361865213,0.425304010820081,0.262238902740364,0.101917080159456,1.28962254363286,-0.719473338156123,-1.55602373134834,"b",1,3.16386811548795
-1.54875280423022,-0.0704153139057291,-0.66613948273847,-0.415431332879817,1.1234220425164,-0.302329376964921,1.38851610194636,-0.779441314055837,-0.385499792035862,0.169840001698389,"a",0,-1.51166431767509
0.584613749636069,0.601359843881131,-0.874739293700878,-0.27844094049977,-0.035351975653511,0.152479166000392,-1.02062904671337,-0.0443542792865832,-0.404777315774286,0.0463122377083633,"c",0,-3.39398948957577
0.123854243844614,0.218495462278797,0.146021703841,1.05409934754309,1.43850642301198,-0.337628148828434,0.0318538483486216,-1.29959043213035,0.190669897237294,0.569318573330719,"a",1,1.8004162759991
0.215941568743973,0.236595501860209,0.592780708087627,-0.62305895188382,-1.12796160514441,0.247955001704697,0.994622667246874,0.472403126456224,-0.72341928787537,0.0627757749312673,"a",1,-0.975747786856272
0.379639482759882,1.112915127616,1.44870575010661,-0.178191822257626,-0.685407530092446,-0.617061868702469,-0.446426530955318,0.284593702989546,-0.416688085891256,-1.83176010174429,"b",1,1.10917284214588
-0.502323453109302,-0.987421149395455,-1.56609128850758,-0.332385705278369,-0.777926523230062,0.314336730164334,-1.28952949407893,-0.518753148135604,2.01465443807239,-0.164045536360548,"c",1,-0.253938180078609
-0.33320738366942,1.44786401312549,0.395353330683666,1.60388383078126,-0.377894617164921,1.47436414465498,-0.5803432748902,-0.987537262493674,1.60547926726588,1.50536518875929,"b",1,1.0506100016024
-1.01857538310709,0.349112412179829,-0.153233959963217,1.44882146078712,-0.903917622638662,-0.943039920232843,-0.739221128036138,-0.339068745430957,0.580608504339132,-0.0450801584271981,"a",0,-0.00710800365779049
-1.07179122647558,0.180822010712195,0.285286018572319,-1.05839965003638,0.6431477517884,-0.474381486707947,0.457757469726081,0.38342412116561,-0.345973342730567,0.00940051060156113,"b",1,0.113502673515267
0.303528641404258,-0.560241851130579,-1.03171726842629,0.436514338345504,-0.128108776140932,-0.563278378062167,0.888011838745243,-2.50379064605361,-0.154951927394428,1.04526275325509,"a",1,-1.83329250372955
0.448209778629426,-0.163877591582529,0.0455114176114473,-1.29720147388242,1.1109469393458,1.16893111543718,0.019957132345329,0.966760870775922,-0.931299980635115,-0.482665776550942,"b",1,-1.23460910318828
0.0530042267305041,0.373684804430444,-1.15361378713773,-0.829073430273456,-1.52604062628071,-0.333144354805185,-0.371331509156777,0.301678756080508,-0.805204551035285,1.25147560226848,"c",1,-2.22080312924345
0.922267467879738,-2.06371425739842,0.659703276387862,-0.581611242371406,-1.531390868365,0.985296971597555,-2.26091250328135,-0.169647164873557,1.1608245738086,0.291067992045513,"a",1,-0.510723347448428
2.05008468562714,-0.601521948838093,-0.946189816730988,-0.847301808931937,-0.679166863591522,-0.0547983326629927,-0.240435875126252,0.080315128195167,0.803407914238679,-0.613562191108385,"c",0,-0.972367418755588
-0.491031166056535,0.58599161230581,0.0635472785679089,0.228593291980103,-0.873373138638672,-0.642077505990411,0.677716886832238,2.58888597604129,-1.95388419784768,-0.542843092984228,"a",1,-0.667871995450387
-2.30916887564081,-0.294481786351775,-2.12723267692916,-0.313185666444505,-1.52098422590799,0.833390373912054,-0.960054740411522,-0.501183986749773,0.397217218207407,0.207292382323745,"b",0,-2.7828175840151
1.00573852446226,-0.800527545484263,0.326966861093077,0.306202128122618,0.392481087020716,-0.646107131980149,0.259146015871318,-1.84922142733087,2.12315919282226,-0.352482780894867,"a",1,1.54237255826668
-0.709200762582393,-0.63569453113499,1.10772289770159,1.22963755720089,0.669879081502643,-0.476858939111105,0.220976052037295,-1.36853996254695,-0.323293729224817,-0.36082551712128,"a",1,0.43059514697366
-0.688008616467358,0.235749032414043,0.766162876774896,1.17110292471268,1.31841504464163,-0.474221834672128,-1.2077298951659,0.00218644448266582,0.156759469707963,-0.413350569963605,"a",0,-0.568050945793734
1.0255713696967,-1.63483238484751,1.0536729823113,-2.0712886450964,0.512022708360951,0.955973461204215,1.48340930712977,0.0690579708181846,0.511287180854719,0.867976209920254,"a",0,-2.42660404782246
-0.284773007051009,0.871229240582207,-1.35594279846149,-0.254411710301793,0.43139096901476,2.1120634155689,0.533265347876546,-0.95471404109449,-0.0834974301653851,-0.372069903788536,"a",0,-1.8684742562117
-1.22071771225454,-2.16893467443595,-0.169301386573387,0.476396540102075,1.30415523517353,-1.34707687784406,0.837739565979143,0.574706026354052,-0.796263219521894,-0.228696624250748,"c",0,-3.87091707545147
0.18130347974915,-0.503339522315559,-0.069700988018414,1.1648359123802,-0.389135890602367,-0.862935063143699,-0.486926273303882,-0.55464729636458,-0.77208601943824,-1.56144833693048,"c",1,-0.0604018364806353
-0.138891362439045,-0.787182478973486,0.72019564869517,-0.570515444184433,0.127641274048801,-1.0367041683259,1.49662448139402,-0.0554683595434154,0.341469371361881,-0.467745868100373,"a",0,0.199392830571295
0.00576418589988693,-1.24860020954842,-0.167781876538558,0.127827928639979,0.289348445891014,-1.27819556971995,-0.579360171804034,0.643963307880633,-1.08686683452974,0.166686952652949,"b",0,-1.03127485497523
0.38528040112633,-1.07790734011295,-0.203278916015153,1.63205862988908,2.37274263187425,0.183318133516458,0.195710060361437,0.230246015220771,1.24102707897126,0.981529054898469,"b",0,-2.04549060181089
-0.370660031792409,0.250077353605602,1.67812825011243,0.198993869675984,0.43006635444484,0.147991982788714,-1.29513596299738,-0.642410642423917,0.556961623763979,0.788827532312247,"b",1,-0.792763023120637
0.644376548518833,-0.11977403121588,1.09093512802861,1.87590306780823,-0.785487678087819,-0.373175236860531,-0.787456101361411,-0.62533599044298,0.70402482534358,0.953459171236268,"b",0,0.315898362889865
-0.220486561818751,-0.30085263245286,-1.75644462967178,-2.21675513493914,0.467127983582867,-0.507699841913519,-0.128123165404554,1.66626936535701,0.227118173120949,-0.914744334754863,"b",0,-0.573582621018794
0.331781963915697,-2.32076377558186,-0.384610792994895,2.03387780206071,-1.1460229700617,0.629771137723966,0.732029770375811,-0.545568138481645,0.742642853775053,-0.273496944359529,"c",0,-2.87194257644583
1.09683901314935,-1.32432071149579,-0.992158187397834,-2.37498614160957,-1.1151271358915,-2.04073343595331,-0.490321894479721,1.88907420450771,2.39136791089883,2.41839216944111,"a",1,-0.877587061991368
0.435181490833803,-0.131307112462703,2.9715850332843,1.13308270961088,1.21066768839645,1.30794616991915,-0.635537866712807,0.0680306299435917,0.384752534891618,-0.490858972882082,"b",0,0.684771829137607
-0.325931585531227,-0.87803515301306,-0.494334531346305,1.06322316087704,-1.17287394246877,0.108779611126167,-0.0203026480728,0.373336253138959,-0.396860964816548,-0.389950545325356,"c",0,-2.43126957099733
1.14880761845109,-0.796768930311008,1.14803978343915,-0.379907282555215,-1.56656679944203,0.853662181475636,-1.78574030895321,0.836497223187933,-0.570474236769304,0.497964584302782,"a",0,-2.11142489708897
0.993503855962119,1.0495407129977,0.0962712490458892,-0.331000594076846,-0.470230393972754,-0.0807684930122559,-1.07383926931824,0.0550071116009558,1.86811352501988,0.579799065246458,"c",1,2.23427820509186
0.54839695950807,0.175588348517341,0.108830210144798,0.355548081917882,-0.632686294660839,0.0266682271498944,-1.57090353287607,-0.327983197136589,-0.214555919330259,-0.710876447539844,"b",0,1.97667952352749
0.238731735111441,-1.04384462163877,0.495236949037723,0.169888599035472,0.313250365203186,-0.286406965481345,1.12604749004013,1.19396812220619,0.330573236299737,-1.23521296968459,"c",0,-1.17732909903112
-0.627906076039371,-0.468696015002214,-0.142643497669046,0.239238593824761,-0.239837776867839,-0.560180821548426,-0.126580117022206,-1.28656844121288,-0.6398509038116,-0.673721820302062,"a",1,-1.5241289868978
1.36065244853001,-0.28490348155087,0.832936996059557,1.31400656157686,2.64645121200562,1.00774592006759,0.0528409582510012,1.7119202412192,-0.963127126254308,0.0472993221688198,"b",1,0.182799753293142
-0.600259587147127,-0.680295181235103,0.559823773483781,0.229274976791376,1.33340158586542,0.0856700649115013,-0.116528112417953,1.26013702718059,-0.571154864217528,-1.3170383325249,"a",0,-0.621373726815387
2.18733299301658,-0.964053610494564,-1.68509594570751,-2.0642553710307,-1.99492841319364,-1.21820991441122,-1.38458609129384,1.15677919185007,0.342836195949452,0.0107403156273375,"a",1,-0.0442222307130114
1.53261062618519,-0.0518040820003942,-0.555612312584034,0.41627418952243,0.319367398471265,0.412227108536377,-0.781132677033532,1.13404417026019,-1.90390956254571,0.88352464517789,"c",0,-0.608873222443394
-0.235700359100477,0.741194719519762,-0.523353123310595,-0.32273060276783,-0.411317805026416,-0.894853354942791,0.72933820964955,3.10242022045963,-0.678534551005877,0.686048749066546,"b",0,0.454134945468737
-1.02642090030678,0.226852003567295,-0.506104326333761,0.842913529277499,0.775514909177735,-2.15935920310234,0.175111483065577,-0.713855604655241,0.198110612473022,0.00247901692121746,"a",0,-0.907660823867402
-0.710406563699301,-0.200147012715761,1.06528488521985,-0.874938548515266,-1.01615185466455,-0.119772751645552,0.855533164521198,1.62376880739268,-0.86020942042869,-1.94746357956342,"b",0,0.579806919787348
0.25688370915653,0.387820244768823,1.48702703437434,-0.250570213789226,-0.519983251059716,-0.0995904316390441,0.334850020961827,0.17339996995308,0.62250149075158,1.23144571480852,"a",0,-0.104249105250151
-0.246691878462374,0.793918367051497,-0.921800949287066,-1.53788372174715,0.0705883136633334,0.455416627732626,-0.108529874214463,-0.865528840291361,-0.107172320947036,0.884570769342594,"b",1,1.09531718033398
-0.347542599397733,-0.140513958248364,0.541435465702584,-1.48353381221735,0.409643632238833,1.36998996885135,-0.44974613716595,-0.562741851780642,-1.0538678312046,-0.515091431777394,"a",0,-1.24229617156235
-0.951618567265016,0.455805198945874,-1.16976792602983,-1.7447381269927,-1.65481672621274,0.911347896947853,1.86817878395297,-1.65257532240707,0.735317092186488,1.28627919060062,"c",1,-1.89841571247057
-0.0450277248089203,-1.14557290708596,-0.557080376687621,0.0242356783728676,-0.392624027714829,-0.767622849584543,-0.317541156931268,1.07737349478733,0.203173406732835,0.398132681790294,"c",1,-3.1013810481714
-0.784904469457076,-0.249650688168871,0.298465543628126,-2.74161388015182,-2.04013363764508,0.565692873196115,-0.241496789582845,1.25022479246183,0.136972526993323,0.206711734476706,"b",1,0.30193530745197
-1.66794193658814,-0.420298275494042,-0.188922789114515,1.25450869273938,0.540665454614255,0.0762636100436516,0.333186531907172,1.13270000188783,1.33346223007114,-0.07388502308277,"c",1,-0.0139227266910392
-0.380226520287762,0.195664503560041,-0.680450203122764,-0.650621197553096,-0.665321188685167,0.49980868854526,0.214775377630061,1.96956368633168,-1.4379924860088,1.10963254928796,"c",0,-1.10896328315373
0.918996609060766,0.357319513842984,-1.25744854173679,0.0146697562119895,1.38052005512718,-0.390119955399545,-1.4322688758732,-0.114099839966169,-2.96915247137305,-0.20268954213294,"c",0,-2.1497708685165
-0.575346962608392,-0.123617978997338,-0.31176653668682,1.19810154911883,1.18185827608229,-0.673173462420634,-0.196080218025818,0.847838228850406,1.85270987208452,0.465337590220292,"b",0,-1.48736180461767
0.607964322225033,-0.766214222789801,0.0524980457691653,0.30121905668371,-0.781710319136195,1.02716771572023,0.578954070452965,0.0213745990592464,0.310731615195698,-0.516246077592588,"a",0,-1.43617999178504
-1.61788270828916,-0.929714216784719,0.562233812465,0.421688779118986,0.352178111371434,0.110861512209656,-1.23851485535283,-0.337628587236425,0.128795201995131,0.675313745481279,"b",1,0.783451305741016
-0.0555619655245394,0.278520610602079,-0.875816823362531,-0.636610202834169,1.17022276829348,0.675508151078739,1.1872954085899,-0.480274624863652,-0.17745154623102,-0.0123244795985742,"c",1,-0.662245241869747
0.519407203943462,1.35683685227542,0.586755962790902,-1.29425839270764,0.462579685821988,-0.641849369670802,-1.05598822527035,-1.22183212377007,0.867232665326157,-0.366461384462128,"b",1,2.39183544610574
0.301153362166714,-0.787135594929695,-1.16383957087157,0.641573251982327,-1.1102776366921,-2.76780957091076,-1.88165751401439,0.425419507477312,1.09860468057337,-1.71976251015958,"b",0,-1.82137922919381
0.105676194148943,-0.384798672297195,-0.54611202207988,-0.20300577965444,-1.97452193642747,-0.468295912940763,-1.33231470099253,-1.05053730147949,-1.46771929086877,-1.57997539657798,"c",0,-1.94564724976711
-0.640706008305376,0.330680560251943,0.450377169868581,-3.84840269995274e-05,0.245201815514183,0.143525212645844,1.20945073301126,0.493705500835156,-0.889090040003932,-0.297397911400901,"c",1,-0.555610549506539
-0.849704346033582,-0.55462045006283,-0.692515474185169,-0.824594641794736,-0.718923961895859,2.00949205666946,1.00965151734779,-0.0756495332826113,1.86088576666102,-1.06349316696542,"b",0,-2.6705501074404
-1.02412879060491,0.121572314820453,-0.779596108965332,-0.556709400434332,1.37284391721474,-0.0309996347751117,2.07451834027279,1.15185230746282,-1.11604670195037,0.843798262654251,"b",1,-2.04377709901568
0.117646597100126,-0.0475961169783602,-0.047332659920564,-2.29142750276276,-0.820618410560149,-2.27916800857114,-0.117647138501049,0.437170112467879,-0.531131531597809,0.310781041266813,"a",1,-0.415694331547795
-0.947474614184802,-0.776251590566683,0.03543456559178,-1.65236977680908,0.650457649686153,-0.481259088306004,-0.450038363625214,-1.07543062227256,0.978850102459916,-0.626808620231198,"a",1,0.159664419329417
-0.490557443700668,0.831441251138311,0.934481958737551,-1.57125070163983,0.93631735652698,-0.988807749463156,1.01203773214142,0.059303318227389,-0.605823427158206,-0.420627267063732,"b",0,0.642424199409741
-0.256092192198247,0.84630783722297,-0.233386020255715,-0.180305124601422,0.796136862511041,0.50329237491952,0.979332497028785,-1.94622705860296,1.6368385270263,0.227017815338008,"b",1,-0.233474127306579
1.84386200523221,1.0241395066572,-1.70078808299975,-1.06639966452267,-1.68806748417815,-0.255294615868917,-1.7573406505175,-1.33046101789776,-0.46451310562525,-0.403001078781043,"b",1,2.20478317194546
-0.651949901695459,1.26799658618238,-0.655838098813589,0.389090532297012,-1.47304138272343,0.642256488332133,-0.165597451776538,0.886155667673658,-0.627826430485847,0.499837083173578,"a",0,1.23284097422223
0.235386572284857,-0.506361787922575,-0.630470468347582,0.0352335986748661,-0.492799345134343,0.90171809133088,-0.120607896713876,1.29114189368693,0.700039249492635,0.036595931811527,"c",1,0.719534952334146
0.0779608495637108,-0.464481896508305,-0.932327589303977,-0.498454515445811,1.04222750323098,-0.926949314576174,-1.72322294043448,-0.379579876018103,-1.79838305730866,0.440507727927214,"a",0,-1.26495414077638
-0.961856634130129,0.26121800049174,0.321903702210027,-1.6054317144697,1.24234024306672,1.05683686737174,-0.263115336142614,-0.425424336762656,-0.0329021697988877,-0.0683850025353169,"b",0,0.471052576858854
-0.0713080861235987,0.630080976551625,2.50176509605977,-0.67093240335342,1.85785707040233,-0.721790393118678,-0.913028772884858,-0.485545036207481,-0.443280784016925,1.20585573979965,"c",0,0.498399879433173
1.44455085842335,-0.339626156224904,0.794167471420084,0.892725899985323,-0.929341919888444,-0.182977375774527,0.235127002090626,0.288376625179099,1.04743502022561,1.48213888724349,"a",1,-0.991367071780611
0.451504053079215,-0.423344808400481,-0.154839559706279,0.476799443153048,-0.653206936772144,-0.359312181657399,0.82695531860974,1.74527076151504,-1.07281828400322,0.107750739594737,"c",1,0.0801433672092322
0.0412329219929399,-0.618271527554652,0.503667184079687,-0.311867437303258,-0.0244116825347875,-2.10300253136773,-0.72468864295142,-0.969815582206109,-0.513315298295409,-0.464140209840731,"c",0,0.16542733053887
-0.422496832339625,1.48220189072674,1.44276824076692,-2.24435886762858,1.24679435387727,-0.357462049881763,0.240226404870602,2.02258644893144,0.363166495579849,0.249849740233917,"a",1,2.22467509597051
-2.05324722154052,-2.50816635204148,-0.309267177170206,-0.486200731941719,-1.91377942061336,-2.0726073895804,-0.28805416480241,0.999134951755198,0.0426691608401511,-1.54821061240378,"c",0,-3.17565711427523
1.13133721341418,-0.16757803378388,0.66448047052591,-2.92429113218381,-1.22283146500023,-1.49715044241428,-0.268587183086092,-0.293593945625184,-0.626743231233137,0.582906902013668,"a",0,0.650556526231082
-1.46064007092482,0.0382128770535341,0.561899116459364,1.77384268160864,1.74907440578319,0.200368707844315,1.67327705513208,-1.64107752483491,-1.38393226292062,-0.38835788661501,"b",0,-0.142117198884457
0.739947510877334,-1.05960960299357,-0.122634825795052,0.0337124389773445,0.783972727423185,0.334924230263071,-0.453095230965119,0.352470824398518,-0.513505216594643,-0.0982924958316871,"c",1,-0.93255477386227
1.90910356921748,0.385425894820638,0.0565460066372632,1.26106595229873,-2.13558164758205,0.682696072673157,0.201432679538149,1.24422879190932,0.837443848230391,0.666390491448499,"b",0,-1.43079404223694
